"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"21121","L1","L1 1",38,"spillover1","tt","spillover1 tt",6,0,1072,1072,"Unambiguous","Consistent",1072
"21123","L1","L1 1",39,"spillover1","tt","spillover1 tt",7,0,2360,2360,"Ambiguous","Inconsistent",2360
"21125","L1","L1 1",26,"spillover1","tt","spillover1 tt",6,0,707,707,"Unambiguous","Consistent",707
"21127","L1","L1 1",34,"spillover1","tt","spillover1 tt",6,0,784,784,"Unambiguous","Consistent",784
"21129","L1","L1 1",46,"spillover1","tt","spillover1 tt",6,0,688,688,"Unambiguous","Consistent",688
"21131","L1","L1 1",29,"spillover1","tt","spillover1 tt",5,0,798,798,"Ambiguous","Consistent",798
"21133","L1","L1 1",36,"spillover1","tt","spillover1 tt",8,0,1267,1267,"Unambiguous","Inconsistent",1267
"21135","L1","L1 1",30,"spillover1","tt","spillover1 tt",6,0,901,901,"Unambiguous","Consistent",901
"21137","L1","L1 1",40,"spillover1","tt","spillover1 tt",8,0,813,813,"Unambiguous","Inconsistent",813
"21139","L1","L1 1",33,"spillover1","tt","spillover1 tt",5,0,1692,1692,"Ambiguous","Consistent",1692
"21141","L1","L1 1",43,"spillover1","tt","spillover1 tt",7,0,1520,1520,"Ambiguous","Inconsistent",1520
"21143","L1","L1 1",28,"spillover1","tt","spillover1 tt",8,0,1209,1209,"Unambiguous","Inconsistent",1209
"21145","L1","L1 1",31,"spillover1","tt","spillover1 tt",7,0,2392,2392,"Ambiguous","Inconsistent",2392
"21147","L1","L1 1",45,"spillover1","tt","spillover1 tt",5,0,831,831,"Ambiguous","Consistent",831
"21149","L1","L1 1",25,"spillover1","tt","spillover1 tt",5,0,1897,1897,"Ambiguous","Consistent",1897
"21151","L1","L1 1",41,"spillover1","tt","spillover1 tt",5,0,1572,1572,"Ambiguous","Consistent",1572
"21153","L1","L1 1",42,"spillover1","tt","spillover1 tt",6,0,739,739,"Unambiguous","Consistent",739
"21155","L1","L1 1",37,"spillover1","tt","spillover1 tt",5,0,963,963,"Ambiguous","Consistent",963
"21157","L1","L1 1",32,"spillover1","tt","spillover1 tt",8,0,1787,1787,"Unambiguous","Inconsistent",1787
"21159","L1","L1 1",48,"spillover1","tt","spillover1 tt",8,0,620,620,"Unambiguous","Inconsistent",620
"21161","L1","L1 1",47,"spillover1","tt","spillover1 tt",7,0,1328,1328,"Ambiguous","Inconsistent",1328
"21163","L1","L1 1",44,"spillover1","tt","spillover1 tt",8,0,1380,1380,"Unambiguous","Inconsistent",1380
"21165","L1","L1 1",27,"spillover1","tt","spillover1 tt",7,0,3238,3238,"Ambiguous","Inconsistent",3238
"21167","L1","L1 1",35,"spillover1","tt","spillover1 tt",7,0,1982,1982,"Ambiguous","Inconsistent",1982
"21169","L1","L1 2",46,"spillover1","tt","spillover1 tt",7,0,3726,3726,"Ambiguous","Inconsistent",NA
"21171","L1","L1 2",25,"spillover1","tt","spillover1 tt",6,0,305,305,"Unambiguous","Consistent",305
"21173","L1","L1 2",39,"spillover1","tt","spillover1 tt",8,0,753,753,"Unambiguous","Inconsistent",753
"21175","L1","L1 2",38,"spillover1","tt","spillover1 tt",7,0,1696,1696,"Ambiguous","Inconsistent",1696
"21177","L1","L1 2",30,"spillover1","tt","spillover1 tt",7,0,997,997,"Ambiguous","Inconsistent",997
"21179","L1","L1 2",27,"spillover1","tt","spillover1 tt",8,0,1295,1295,"Unambiguous","Inconsistent",1295
"21181","L1","L1 2",29,"spillover1","tt","spillover1 tt",6,0,855,855,"Unambiguous","Consistent",855
"21183","L1","L1 2",33,"spillover1","tt","spillover1 tt",6,0,295,295,"Unambiguous","Consistent",295
"21185","L1","L1 2",32,"spillover1","tt","spillover1 tt",5,0,1992,1992,"Ambiguous","Consistent",1992
"21187","L1","L1 2",43,"spillover1","tt","spillover1 tt",8,0,1195,1195,"Unambiguous","Inconsistent",1195
"21189","L1","L1 2",45,"spillover1","tt","spillover1 tt",6,0,162,162,"Unambiguous","Consistent",162
"21191","L1","L1 2",48,"spillover1","tt","spillover1 tt",5,0,576,576,"Ambiguous","Consistent",576
"21193","L1","L1 2",47,"spillover1","tt","spillover1 tt",8,0,792,792,"Unambiguous","Inconsistent",792
"21195","L1","L1 2",31,"spillover1","tt","spillover1 tt",8,0,1035,1035,"Unambiguous","Inconsistent",1035
"21197","L1","L1 2",26,"spillover1","tt","spillover1 tt",7,0,633,633,"Ambiguous","Inconsistent",633
"21199","L1","L1 2",42,"spillover1","tt","spillover1 tt",7,0,754,754,"Ambiguous","Inconsistent",754
"21201","L1","L1 2",36,"spillover1","tt","spillover1 tt",5,0,174,174,"Ambiguous","Consistent",174
"21203","L1","L1 2",35,"spillover1","tt","spillover1 tt",8,0,348,348,"Unambiguous","Inconsistent",348
"21205","L1","L1 2",44,"spillover1","tt","spillover1 tt",5,0,134,134,"Ambiguous","Consistent",134
"21207","L1","L1 2",41,"spillover1","tt","spillover1 tt",6,0,437,437,"Unambiguous","Consistent",437
"21209","L1","L1 2",37,"spillover1","tt","spillover1 tt",6,0,338,338,"Unambiguous","Consistent",338
"21211","L1","L1 2",40,"spillover1","tt","spillover1 tt",5,0,256,256,"Ambiguous","Consistent",256
"21213","L1","L1 2",28,"spillover1","tt","spillover1 tt",5,0,1253,1253,"Ambiguous","Consistent",1253
"21215","L1","L1 2",34,"spillover1","tt","spillover1 tt",7,0,200,200,"Ambiguous","Inconsistent",200
"21218","L1","L1 3",34,"spillover1","tt","spillover1 tt",8,0,335,335,"Unambiguous","Inconsistent",335
"21220","L1","L1 3",30,"spillover1","tt","spillover1 tt",8,0,2142,2142,"Unambiguous","Inconsistent",2142
"21222","L1","L1 3",38,"spillover1","tt","spillover1 tt",8,0,971,971,"Unambiguous","Inconsistent",971
"21224","L1","L1 3",43,"spillover1","tt","spillover1 tt",5,0,2709,2709,"Ambiguous","Consistent",2709
"21226","L1","L1 3",47,"spillover1","tt","spillover1 tt",5,0,1662,1662,"Ambiguous","Consistent",1662
"21228","L1","L1 3",25,"spillover1","tt","spillover1 tt",7,0,2679,2679,"Ambiguous","Inconsistent",2679
"21230","L1","L1 3",37,"spillover1","tt","spillover1 tt",7,0,2293,2293,"Ambiguous","Inconsistent",2293
"21232","L1","L1 3",40,"spillover1","tt","spillover1 tt",6,0,1827,1827,"Unambiguous","Consistent",1827
"21234","L1","L1 3",42,"spillover1","tt","spillover1 tt",8,0,149,149,"Unambiguous","Inconsistent",149
"21236","L1","L1 3",33,"spillover1","tt","spillover1 tt",7,0,748,748,"Ambiguous","Inconsistent",748
"21238","L1","L1 3",39,"spillover1","tt","spillover1 tt",5,0,1689,1689,"Ambiguous","Consistent",1689
"21240","L1","L1 3",41,"spillover1","tt","spillover1 tt",7,0,1097,1097,"Ambiguous","Inconsistent",1097
"21242","L1","L1 3",27,"spillover1","tt","spillover1 tt",5,0,2021,2021,"Ambiguous","Consistent",2021
"21244","L1","L1 3",29,"spillover1","tt","spillover1 tt",7,0,1498,1498,"Ambiguous","Inconsistent",1498
"21246","L1","L1 3",46,"spillover1","tt","spillover1 tt",8,0,1193,1193,"Unambiguous","Inconsistent",1193
"21248","L1","L1 3",28,"spillover1","tt","spillover1 tt",6,0,871,871,"Unambiguous","Consistent",871
"21250","L1","L1 3",35,"spillover1","tt","spillover1 tt",5,0,1806,1806,"Ambiguous","Consistent",1806
"21252","L1","L1 3",45,"spillover1","tt","spillover1 tt",7,0,886,886,"Ambiguous","Inconsistent",886
"21254","L1","L1 3",32,"spillover1","tt","spillover1 tt",6,0,1516,1516,"Unambiguous","Consistent",1516
"21256","L1","L1 3",26,"spillover1","tt","spillover1 tt",8,0,2037,2037,"Unambiguous","Inconsistent",2037
"21258","L1","L1 3",36,"spillover1","tt","spillover1 tt",6,0,1126,1126,"Unambiguous","Consistent",1126
"21260","L1","L1 3",31,"spillover1","tt","spillover1 tt",5,0,1207,1207,"Ambiguous","Consistent",1207
"21262","L1","L1 3",48,"spillover1","tt","spillover1 tt",6,0,1516,1516,"Unambiguous","Consistent",1516
"21264","L1","L1 3",44,"spillover1","tt","spillover1 tt",6,0,713,713,"Unambiguous","Consistent",713
"21266","L1","L1 4",43,"spillover1","tt","spillover1 tt",6,0,1677,1677,"Unambiguous","Consistent",NA
"21268","L1","L1 4",33,"spillover1","tt","spillover1 tt",8,0,558,558,"Unambiguous","Inconsistent",558
"21270","L1","L1 4",29,"spillover1","tt","spillover1 tt",8,0,378,378,"Unambiguous","Inconsistent",378
"21272","L1","L1 4",41,"spillover1","tt","spillover1 tt",8,0,335,335,"Unambiguous","Inconsistent",335
"21274","L1","L1 4",26,"spillover1","tt","spillover1 tt",5,0,608,608,"Ambiguous","Consistent",608
"21276","L1","L1 4",28,"spillover1","tt","spillover1 tt",7,0,998,998,"Ambiguous","Inconsistent",998
"21278","L1","L1 4",25,"spillover1","tt","spillover1 tt",8,0,393,393,"Unambiguous","Inconsistent",393
"21280","L1","L1 4",34,"spillover1","tt","spillover1 tt",5,0,320,320,"Ambiguous","Consistent",320
"21282","L1","L1 4",38,"spillover1","tt","spillover1 tt",5,0,653,653,"Ambiguous","Consistent",653
"21284","L1","L1 4",30,"spillover1","tt","spillover1 tt",5,0,469,469,"Ambiguous","Consistent",469
"21286","L1","L1 4",48,"spillover1","tt","spillover1 tt",7,0,222,222,"Ambiguous","Inconsistent",222
"21288","L1","L1 4",27,"spillover1","tt","spillover1 tt",6,0,385,385,"Unambiguous","Consistent",385
"21290","L1","L1 4",35,"spillover1","tt","spillover1 tt",6,0,313,313,"Unambiguous","Consistent",313
"21292","L1","L1 4",45,"spillover1","tt","spillover1 tt",8,0,328,328,"Unambiguous","Inconsistent",328
"21294","L1","L1 4",42,"spillover1","tt","spillover1 tt",5,0,257,257,"Ambiguous","Consistent",257
"21296","L1","L1 4",47,"spillover1","tt","spillover1 tt",6,0,371,371,"Unambiguous","Consistent",371
"21298","L1","L1 4",39,"spillover1","tt","spillover1 tt",6,0,506,506,"Unambiguous","Consistent",506
"21300","L1","L1 4",44,"spillover1","tt","spillover1 tt",7,0,374,374,"Ambiguous","Inconsistent",374
"21302","L1","L1 4",32,"spillover1","tt","spillover1 tt",7,0,326,326,"Ambiguous","Inconsistent",326
"21304","L1","L1 4",37,"spillover1","tt","spillover1 tt",8,0,455,455,"Unambiguous","Inconsistent",455
"21306","L1","L1 4",46,"spillover1","tt","spillover1 tt",5,0,873,873,"Ambiguous","Consistent",873
"21308","L1","L1 4",31,"spillover1","tt","spillover1 tt",6,0,340,340,"Unambiguous","Consistent",340
"21310","L1","L1 4",40,"spillover1","tt","spillover1 tt",7,0,269,269,"Ambiguous","Inconsistent",269
"21312","L1","L1 4",36,"spillover1","tt","spillover1 tt",7,0,402,402,"Ambiguous","Inconsistent",402
"21313","L1","L1 5",39,"spillover1","tt","spillover1 tt",7,0,2614,2614,"Ambiguous","Inconsistent",NA
