"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"7681","L1","L1 1",38,"spillover2","fp","spillover2 fp",6,0,381,381,"Unambiguous","Consistent",381
"7683","L1","L1 1",39,"spillover2","fp","spillover2 fp",7,0,371,371,"Ambiguous","Inconsistent",371
"7685","L1","L1 1",26,"spillover2","fp","spillover2 fp",6,0,185,185,"Unambiguous","Consistent",185
"7687","L1","L1 1",34,"spillover2","fp","spillover2 fp",6,0,567,567,"Unambiguous","Consistent",567
"7689","L1","L1 1",46,"spillover2","fp","spillover2 fp",6,0,296,296,"Unambiguous","Consistent",296
"7691","L1","L1 1",29,"spillover2","fp","spillover2 fp",5,0,271,271,"Ambiguous","Consistent",271
"7693","L1","L1 1",36,"spillover2","fp","spillover2 fp",8,0,339,339,"Unambiguous","Inconsistent",339
"7695","L1","L1 1",30,"spillover2","fp","spillover2 fp",6,0,185,185,"Unambiguous","Consistent",185
"7697","L1","L1 1",40,"spillover2","fp","spillover2 fp",8,0,186,186,"Unambiguous","Inconsistent",186
"7699","L1","L1 1",33,"spillover2","fp","spillover2 fp",5,0,660,660,"Ambiguous","Consistent",660
"7701","L1","L1 1",43,"spillover2","fp","spillover2 fp",7,0,287,287,"Ambiguous","Inconsistent",287
"7703","L1","L1 1",28,"spillover2","fp","spillover2 fp",8,0,572,572,"Unambiguous","Inconsistent",572
"7705","L1","L1 1",31,"spillover2","fp","spillover2 fp",7,0,600,600,"Ambiguous","Inconsistent",600
"7707","L1","L1 1",45,"spillover2","fp","spillover2 fp",5,0,644,644,"Ambiguous","Consistent",644
"7709","L1","L1 1",25,"spillover2","fp","spillover2 fp",5,0,834,834,"Ambiguous","Consistent",834
"7711","L1","L1 1",41,"spillover2","fp","spillover2 fp",5,0,236,236,"Ambiguous","Consistent",236
"7713","L1","L1 1",42,"spillover2","fp","spillover2 fp",6,0,581,581,"Unambiguous","Consistent",581
"7715","L1","L1 1",37,"spillover2","fp","spillover2 fp",5,0,1409,1409,"Ambiguous","Consistent",1409
"7717","L1","L1 1",32,"spillover2","fp","spillover2 fp",8,0,189,189,"Unambiguous","Inconsistent",189
"7719","L1","L1 1",48,"spillover2","fp","spillover2 fp",8,0,278,278,"Unambiguous","Inconsistent",278
"7721","L1","L1 1",47,"spillover2","fp","spillover2 fp",7,0,209,209,"Ambiguous","Inconsistent",209
"7723","L1","L1 1",44,"spillover2","fp","spillover2 fp",8,0,605,605,"Unambiguous","Inconsistent",605
"7725","L1","L1 1",27,"spillover2","fp","spillover2 fp",7,0,358,358,"Ambiguous","Inconsistent",358
"7727","L1","L1 1",35,"spillover2","fp","spillover2 fp",7,0,204,204,"Ambiguous","Inconsistent",204
"7729","L1","L1 2",46,"spillover2","fp","spillover2 fp",7,0,211,211,"Ambiguous","Inconsistent",211
"7731","L1","L1 2",25,"spillover2","fp","spillover2 fp",6,0,548,548,"Unambiguous","Consistent",548
"7733","L1","L1 2",39,"spillover2","fp","spillover2 fp",8,0,188,188,"Unambiguous","Inconsistent",188
"7735","L1","L1 2",38,"spillover2","fp","spillover2 fp",7,0,526,526,"Ambiguous","Inconsistent",526
"7737","L1","L1 2",30,"spillover2","fp","spillover2 fp",7,0,225,225,"Ambiguous","Inconsistent",225
"7739","L1","L1 2",27,"spillover2","fp","spillover2 fp",8,0,197,197,"Unambiguous","Inconsistent",197
"7741","L1","L1 2",29,"spillover2","fp","spillover2 fp",6,0,644,644,"Unambiguous","Consistent",644
"7743","L1","L1 2",33,"spillover2","fp","spillover2 fp",6,0,292,292,"Unambiguous","Consistent",292
"7745","L1","L1 2",32,"spillover2","fp","spillover2 fp",5,0,972,972,"Ambiguous","Consistent",972
"7747","L1","L1 2",43,"spillover2","fp","spillover2 fp",8,0,375,375,"Unambiguous","Inconsistent",375
"7749","L1","L1 2",45,"spillover2","fp","spillover2 fp",6,0,226,226,"Unambiguous","Consistent",226
"7751","L1","L1 2",48,"spillover2","fp","spillover2 fp",5,0,373,373,"Ambiguous","Consistent",373
"7753","L1","L1 2",47,"spillover2","fp","spillover2 fp",8,0,212,212,"Unambiguous","Inconsistent",212
"7755","L1","L1 2",31,"spillover2","fp","spillover2 fp",8,0,313,313,"Unambiguous","Inconsistent",313
"7757","L1","L1 2",26,"spillover2","fp","spillover2 fp",7,0,112,112,"Ambiguous","Inconsistent",112
"7759","L1","L1 2",42,"spillover2","fp","spillover2 fp",7,0,818,818,"Ambiguous","Inconsistent",818
"7761","L1","L1 2",36,"spillover2","fp","spillover2 fp",5,0,1220,1220,"Ambiguous","Consistent",1220
"7763","L1","L1 2",35,"spillover2","fp","spillover2 fp",8,0,195,195,"Unambiguous","Inconsistent",195
"7765","L1","L1 2",44,"spillover2","fp","spillover2 fp",5,0,341,341,"Ambiguous","Consistent",341
"7767","L1","L1 2",41,"spillover2","fp","spillover2 fp",6,0,621,621,"Unambiguous","Consistent",621
"7769","L1","L1 2",37,"spillover2","fp","spillover2 fp",6,0,1854,1854,"Unambiguous","Consistent",1854
"7771","L1","L1 2",40,"spillover2","fp","spillover2 fp",5,0,402,402,"Ambiguous","Consistent",402
"7773","L1","L1 2",28,"spillover2","fp","spillover2 fp",5,0,414,414,"Ambiguous","Consistent",414
"7775","L1","L1 2",34,"spillover2","fp","spillover2 fp",7,0,374,374,"Ambiguous","Inconsistent",374
"7778","L1","L1 3",34,"spillover2","fp","spillover2 fp",8,0,941,941,"Unambiguous","Inconsistent",941
"7780","L1","L1 3",30,"spillover2","fp","spillover2 fp",8,0,1004,1004,"Unambiguous","Inconsistent",1004
"7782","L1","L1 3",38,"spillover2","fp","spillover2 fp",8,0,1096,1096,"Unambiguous","Inconsistent",1096
"7784","L1","L1 3",43,"spillover2","fp","spillover2 fp",5,0,640,640,"Ambiguous","Consistent",640
"7786","L1","L1 3",47,"spillover2","fp","spillover2 fp",5,0,1299,1299,"Ambiguous","Consistent",1299
"7788","L1","L1 3",25,"spillover2","fp","spillover2 fp",7,0,1078,1078,"Ambiguous","Inconsistent",1078
"7790","L1","L1 3",37,"spillover2","fp","spillover2 fp",7,0,790,790,"Ambiguous","Inconsistent",790
"7792","L1","L1 3",40,"spillover2","fp","spillover2 fp",6,0,539,539,"Unambiguous","Consistent",539
"7794","L1","L1 3",42,"spillover2","fp","spillover2 fp",8,0,362,362,"Unambiguous","Inconsistent",362
"7796","L1","L1 3",33,"spillover2","fp","spillover2 fp",7,0,1222,1222,"Ambiguous","Inconsistent",1222
"7798","L1","L1 3",39,"spillover2","fp","spillover2 fp",5,0,1118,1118,"Ambiguous","Consistent",1118
"7800","L1","L1 3",41,"spillover2","fp","spillover2 fp",7,0,566,566,"Ambiguous","Inconsistent",566
"7802","L1","L1 3",27,"spillover2","fp","spillover2 fp",5,0,696,696,"Ambiguous","Consistent",696
"7804","L1","L1 3",29,"spillover2","fp","spillover2 fp",7,0,1306,1306,"Ambiguous","Inconsistent",1306
"7806","L1","L1 3",46,"spillover2","fp","spillover2 fp",8,0,946,946,"Unambiguous","Inconsistent",946
"7808","L1","L1 3",28,"spillover2","fp","spillover2 fp",6,0,211,211,"Unambiguous","Consistent",211
"7810","L1","L1 3",35,"spillover2","fp","spillover2 fp",5,0,799,799,"Ambiguous","Consistent",799
"7812","L1","L1 3",45,"spillover2","fp","spillover2 fp",7,0,931,931,"Ambiguous","Inconsistent",931
"7814","L1","L1 3",32,"spillover2","fp","spillover2 fp",6,0,962,962,"Unambiguous","Consistent",962
"7816","L1","L1 3",26,"spillover2","fp","spillover2 fp",8,0,962,962,"Unambiguous","Inconsistent",962
"7818","L1","L1 3",36,"spillover2","fp","spillover2 fp",6,0,1290,1290,"Unambiguous","Consistent",1290
"7820","L1","L1 3",31,"spillover2","fp","spillover2 fp",5,0,817,817,"Ambiguous","Consistent",817
"7822","L1","L1 3",48,"spillover2","fp","spillover2 fp",6,0,586,586,"Unambiguous","Consistent",586
"7824","L1","L1 3",44,"spillover2","fp","spillover2 fp",6,0,1090,1090,"Unambiguous","Consistent",1090
"7826","L1","L1 4",43,"spillover2","fp","spillover2 fp",6,0,694,694,"Unambiguous","Consistent",694
"7828","L1","L1 4",33,"spillover2","fp","spillover2 fp",8,0,633,633,"Unambiguous","Inconsistent",633
"7830","L1","L1 4",29,"spillover2","fp","spillover2 fp",8,0,157,157,"Unambiguous","Inconsistent",157
"7832","L1","L1 4",41,"spillover2","fp","spillover2 fp",8,0,203,203,"Unambiguous","Inconsistent",203
"7834","L1","L1 4",26,"spillover2","fp","spillover2 fp",5,0,506,506,"Ambiguous","Consistent",506
"7836","L1","L1 4",28,"spillover2","fp","spillover2 fp",7,0,642,642,"Ambiguous","Inconsistent",642
"7838","L1","L1 4",25,"spillover2","fp","spillover2 fp",8,0,1118,1118,"Unambiguous","Inconsistent",1118
"7840","L1","L1 4",34,"spillover2","fp","spillover2 fp",5,0,762,762,"Ambiguous","Consistent",762
"7842","L1","L1 4",38,"spillover2","fp","spillover2 fp",5,0,637,637,"Ambiguous","Consistent",637
"7844","L1","L1 4",30,"spillover2","fp","spillover2 fp",5,0,814,814,"Ambiguous","Consistent",814
"7846","L1","L1 4",48,"spillover2","fp","spillover2 fp",7,0,477,477,"Ambiguous","Inconsistent",477
"7848","L1","L1 4",27,"spillover2","fp","spillover2 fp",6,0,796,796,"Unambiguous","Consistent",796
"7850","L1","L1 4",35,"spillover2","fp","spillover2 fp",6,0,815,815,"Unambiguous","Consistent",815
"7852","L1","L1 4",45,"spillover2","fp","spillover2 fp",8,0,504,504,"Unambiguous","Inconsistent",504
"7854","L1","L1 4",42,"spillover2","fp","spillover2 fp",5,0,626,626,"Ambiguous","Consistent",626
"7856","L1","L1 4",47,"spillover2","fp","spillover2 fp",6,0,586,586,"Unambiguous","Consistent",586
"7858","L1","L1 4",39,"spillover2","fp","spillover2 fp",6,0,521,521,"Unambiguous","Consistent",521
"7860","L1","L1 4",44,"spillover2","fp","spillover2 fp",7,0,636,636,"Ambiguous","Inconsistent",636
"7862","L1","L1 4",32,"spillover2","fp","spillover2 fp",7,0,654,654,"Ambiguous","Inconsistent",654
"7864","L1","L1 4",37,"spillover2","fp","spillover2 fp",8,0,555,555,"Unambiguous","Inconsistent",555
"7866","L1","L1 4",46,"spillover2","fp","spillover2 fp",5,0,622,622,"Ambiguous","Consistent",622
"7868","L1","L1 4",31,"spillover2","fp","spillover2 fp",6,0,591,591,"Unambiguous","Consistent",591
"7870","L1","L1 4",40,"spillover2","fp","spillover2 fp",7,0,261,261,"Ambiguous","Inconsistent",261
"7872","L1","L1 4",36,"spillover2","fp","spillover2 fp",7,0,547,547,"Ambiguous","Inconsistent",547
